task,regime,split,seed,episode,force_burden,memory_challenge,contact_change,force_limit_margin,true_force_risk,observation_delay,sensor_dropout,oracle_success_estimate
valve_turning_with_backlash,latch_preload,combined_contact_stress,4,2,0.867097,0.878321,0.589372,0.319904,0.575848,0.564993,0.221333,0.798632
valve_turning_with_backlash,latch_preload,combined_contact_stress,4,3,0.913644,0.945167,0.620494,0.350567,0.599797,0.548135,0.241921,0.794908
valve_turning_with_backlash,latch_preload,combined_contact_stress,4,4,0.871574,0.882592,0.590106,0.306394,0.608463,0.566327,0.207664,0.798274
valve_turning_with_backlash,latch_preload,combined_contact_stress,4,5,0.856880,0.955666,0.588284,0.319933,0.628286,0.555436,0.238843,0.799450
valve_turning_with_backlash,latch_preload,combined_contact_stress,5,0,0.933602,0.871842,0.556155,0.352861,0.567128,0.562080,0.224780,0.793312
valve_turning_with_backlash,latch_preload,combined_contact_stress,5,1,0.890533,0.860250,0.612383,0.331538,0.620005,0.567846,0.230475,0.796757
valve_turning_with_backlash,latch_preload,combined_contact_stress,5,2,0.882058,0.885289,0.599677,0.281111,0.600893,0.558779,0.183707,0.797435
valve_turning_with_backlash,latch_preload,combined_contact_stress,5,3,0.895880,0.872772,0.564263,0.354638,0.572171,0.554154,0.220869,0.796330
valve_turning_with_backlash,latch_preload,combined_contact_stress,5,4,0.916238,0.892819,0.620973,0.355879,0.607952,0.583809,0.232147,0.794701
valve_turning_with_backlash,latch_preload,combined_contact_stress,5,5,0.837566,0.861012,0.571581,0.307069,0.544859,0.555586,0.219530,0.800995
valve_turning_with_backlash,latch_preload,combined_contact_stress,6,0,0.846407,0.875760,0.568200,0.388172,0.576652,0.554307,0.220299,0.800287
valve_turning_with_backlash,latch_preload,combined_contact_stress,6,1,0.867825,0.843154,0.558250,0.325388,0.609566,0.556371,0.236052,0.798574
valve_turning_with_backlash,latch_preload,combined_contact_stress,6,2,0.884554,0.893357,0.625909,0.324330,0.569710,0.562876,0.208255,0.797236
valve_turning_with_backlash,latch_preload,combined_contact_stress,6,3,0.882312,0.916005,0.596781,0.330286,0.583630,0.563435,0.236344,0.797415
valve_turning_with_backlash,latch_preload,combined_contact_stress,6,4,0.903337,0.904353,0.540772,0.336861,0.601995,0.551842,0.227024,0.795733
valve_turning_with_backlash,latch_preload,combined_contact_stress,6,5,0.908982,0.875929,0.562139,0.347679,0.594352,0.563130,0.233479,0.795281
valve_turning_with_backlash,latch_preload,combined_contact_stress,7,0,0.919726,0.874913,0.528228,0.317674,0.612134,0.565136,0.235192,0.794422
valve_turning_with_backlash,latch_preload,combined_contact_stress,7,1,0.864775,0.886117,0.550415,0.328119,0.599302,0.568861,0.206835,0.798818
valve_turning_with_backlash,latch_preload,combined_contact_stress,7,2,0.916178,0.924950,0.558249,0.357991,0.588741,0.561287,0.207037,0.794706
valve_turning_with_backlash,latch_preload,combined_contact_stress,7,3,0.913488,0.906301,0.610056,0.340048,0.617219,0.569248,0.215052,0.794921
valve_turning_with_backlash,latch_preload,combined_contact_stress,7,4,0.915619,0.909661,0.605985,0.349443,0.620886,0.572679,0.191000,0.794750
valve_turning_with_backlash,latch_preload,combined_contact_stress,7,5,0.931162,0.850558,0.543125,0.344370,0.643694,0.569809,0.243558,0.793507
valve_turning_with_backlash,latch_preload,combined_contact_stress,8,0,0.929224,0.901079,0.581119,0.387148,0.632693,0.552876,0.210864,0.793662
valve_turning_with_backlash,latch_preload,combined_contact_stress,8,1,0.906247,0.846052,0.520442,0.307162,0.613994,0.560062,0.223646,0.795500
valve_turning_with_backlash,latch_preload,combined_contact_stress,8,2,0.917266,0.884395,0.583571,0.332964,0.606227,0.550869,0.229736,0.794619
valve_turning_with_backlash,latch_preload,combined_contact_stress,8,3,0.854150,0.903116,0.560271,0.337979,0.581739,0.561874,0.246702,0.799668
valve_turning_with_backlash,latch_preload,combined_contact_stress,8,4,0.852739,0.880929,0.593450,0.347274,0.589067,0.570926,0.229363,0.799781
valve_turning_with_backlash,latch_preload,combined_contact_stress,8,5,0.876354,0.841414,0.586686,0.347809,0.587056,0.574178,0.231681,0.797892
valve_turning_with_backlash,latch_preload,combined_contact_stress,9,0,0.919459,0.864615,0.547410,0.340177,0.585894,0.562808,0.227893,0.794443
valve_turning_with_backlash,latch_preload,combined_contact_stress,9,1,0.889756,0.896654,0.603828,0.331688,0.599657,0.538479,0.218506,0.796819
valve_turning_with_backlash,latch_preload,combined_contact_stress,9,2,0.885991,0.903006,0.540721,0.357851,0.620214,0.567455,0.234795,0.797121
valve_turning_with_backlash,latch_preload,combined_contact_stress,9,3,0.899272,0.875140,0.570137,0.325160,0.597351,0.567241,0.229510,0.796058
valve_turning_with_backlash,latch_preload,combined_contact_stress,9,4,0.875693,0.905008,0.572784,0.298966,0.614229,0.576578,0.220393,0.797945
valve_turning_with_backlash,latch_preload,combined_contact_stress,9,5,0.881585,0.920248,0.605070,0.392338,0.614128,0.561228,0.201706,0.797473
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,0,0,0.911304,0.926275,0.627164,0.291271,0.670043,0.640066,0.304622,0.788696
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,0,1,0.945864,0.903944,0.599530,0.289586,0.694613,0.647700,0.325739,0.785931
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,0,2,0.907309,0.852773,0.615428,0.321583,0.627155,0.642782,0.294096,0.789015
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,0,3,0.976820,0.874023,0.630381,0.310185,0.692233,0.632087,0.329942,0.783454
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,0,4,0.973472,0.908177,0.603814,0.299836,0.693701,0.633696,0.297391,0.783722
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,0,5,0.980579,0.862675,0.644794,0.294109,0.693248,0.637250,0.336340,0.783154
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,1,0,0.957788,0.890441,0.635684,0.305572,0.707369,0.640958,0.305872,0.784977
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,1,1,0.909688,0.890569,0.606478,0.297384,0.556499,0.634959,0.298991,0.788825
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,1,2,0.901577,0.930374,0.639193,0.270771,0.618606,0.637768,0.273720,0.789474
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,1,3,0.949437,0.940059,0.639576,0.275580,0.637376,0.629033,0.307860,0.785645
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,1,4,0.961665,0.881200,0.633047,0.305530,0.666044,0.646948,0.289424,0.784667
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,1,5,0.929871,0.910554,0.638859,0.311621,0.656696,0.625402,0.291032,0.787210
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,2,0,0.959374,0.889537,0.623584,0.291930,0.619542,0.643642,0.309941,0.784850
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,2,1,0.920836,0.930600,0.608683,0.287759,0.619348,0.627105,0.299563,0.787933
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,2,2,0.914340,0.904351,0.645756,0.299059,0.657815,0.642875,0.300519,0.788453
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,2,3,0.934355,0.919646,0.592640,0.315955,0.656018,0.642148,0.314084,0.786852
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,2,4,0.975263,0.894210,0.606087,0.284186,0.648235,0.654053,0.316761,0.783579
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,2,5,0.926520,0.926269,0.651032,0.289330,0.651070,0.651903,0.281624,0.787478
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,3,0,0.940496,0.869735,0.597320,0.306891,0.634909,0.630252,0.293385,0.786360
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,3,1,0.951836,0.943696,0.619242,0.295896,0.648148,0.644195,0.298255,0.785453
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,3,2,0.963203,0.935394,0.612470,0.303178,0.674093,0.632050,0.306995,0.784544
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,3,3,0.932576,0.929031,0.642092,0.319587,0.659518,0.636324,0.285822,0.786994
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,3,4,0.992294,0.885202,0.607473,0.316682,0.700723,0.630363,0.330618,0.782216
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,3,5,0.928854,0.904995,0.635870,0.259487,0.615621,0.642115,0.285246,0.787292
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,4,0,0.948586,0.947224,0.632239,0.274452,0.666319,0.628886,0.286945,0.785713
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,4,1,0.961808,0.892911,0.603566,0.309510,0.647145,0.648327,0.280328,0.784655
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,4,2,0.953596,0.909050,0.612881,0.280567,0.669251,0.640694,0.306016,0.785312
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,4,3,0.935218,0.861997,0.648609,0.309056,0.637113,0.622549,0.305108,0.786783
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,4,4,0.975963,0.908595,0.646040,0.310798,0.600223,0.646782,0.294219,0.783523
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,4,5,0.963970,0.884448,0.623818,0.294265,0.640971,0.631226,0.299821,0.784482
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,5,0,0.958106,0.879130,0.619109,0.296743,0.657612,0.650894,0.321237,0.784952
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,5,1,0.999000,0.873471,0.610091,0.288861,0.645855,0.647809,0.301651,0.781680
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,5,2,0.911572,0.881839,0.626001,0.276734,0.597430,0.651501,0.302039,0.788674
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,5,3,0.927402,0.880440,0.660631,0.312690,0.631327,0.628400,0.268680,0.787408
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,5,4,0.916161,0.898477,0.649757,0.304023,0.616870,0.640546,0.324008,0.788307
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,5,5,0.919067,0.891731,0.590268,0.274399,0.600037,0.624168,0.325277,0.788075
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,6,0,0.862407,0.900482,0.621928,0.310276,0.618534,0.647594,0.301852,0.792607
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,6,1,0.902591,0.920611,0.659208,0.305479,0.635290,0.652386,0.306147,0.789393
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,6,2,0.939818,0.923211,0.589284,0.273748,0.650943,0.633465,0.291645,0.786415
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,6,3,0.920311,0.922593,0.605662,0.259907,0.693791,0.604035,0.293943,0.787975
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,6,4,0.974467,0.891876,0.641762,0.291492,0.677370,0.654390,0.325085,0.783643
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,6,5,0.999000,0.896066,0.618669,0.283236,0.631874,0.627579,0.278993,0.781680
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,7,0,0.957296,0.874982,0.627050,0.283111,0.617186,0.649668,0.296180,0.785016
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,7,1,0.954467,0.910578,0.594500,0.308968,0.620262,0.640998,0.293696,0.785243
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,7,2,0.939098,0.936259,0.626243,0.310280,0.683626,0.653267,0.286442,0.786472
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,7,3,0.951165,0.909163,0.605834,0.303250,0.715463,0.645786,0.292845,0.785507
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,7,4,0.894756,0.952031,0.613839,0.315143,0.623816,0.620241,0.297471,0.790020
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,7,5,0.926165,0.917816,0.640827,0.332519,0.671693,0.626253,0.297058,0.787507
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,8,0,0.972531,0.933223,0.603914,0.266165,0.672655,0.628298,0.295346,0.783798
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,8,1,0.879892,0.908506,0.657107,0.293278,0.647113,0.633292,0.303107,0.791209
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,8,2,0.976057,0.916629,0.640926,0.290472,0.671806,0.638590,0.304359,0.783515
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,8,3,0.943573,0.917483,0.628884,0.281400,0.675977,0.642187,0.325224,0.786114
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,8,4,0.923858,0.886365,0.635821,0.313792,0.654460,0.628599,0.313745,0.787691
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,8,5,0.936025,0.874039,0.651698,0.318247,0.678641,0.626542,0.315865,0.786718
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,9,0,0.913160,0.930441,0.634505,0.306849,0.666254,0.627501,0.309046,0.788547
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,9,1,0.886710,0.912154,0.627544,0.323165,0.604014,0.657944,0.311855,0.790663
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,9,2,0.935061,0.914866,0.649922,0.297974,0.640908,0.622819,0.313620,0.786795
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,9,3,0.909995,0.899985,0.644208,0.301090,0.660865,0.644247,0.312461,0.788800
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,9,4,0.924892,0.901251,0.628958,0.309876,0.643638,0.635096,0.307109,0.787609
valve_turning_with_backlash,latch_preload,extreme_unseen_force_mode,9,5,0.955513,0.913384,0.670416,0.279433,0.666655,0.644863,0.296267,0.785159
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,0,0,0.516005,0.650482,0.510965,0.612312,0.339307,-0.003733,0.029208,0.888320
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,0,1,0.532886,0.658018,0.503969,0.627058,0.277582,-0.007817,0.002101,0.886969
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,0,2,0.507142,0.600557,0.477095,0.669397,0.269573,0.002884,0.033690,0.889029
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,0,3,0.567914,0.620669,0.472134,0.660638,0.282001,-0.011912,0.001000,0.884167
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,0,4,0.498910,0.644897,0.509993,0.619879,0.266726,-0.006476,0.004558,0.889687
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,0,5,0.558806,0.666995,0.509635,0.645662,0.307700,0.006723,0.003957,0.884895
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,1,0,0.489714,0.633061,0.444213,0.624705,0.274751,0.006871,0.012050,0.890423
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,1,1,0.549901,0.626767,0.503712,0.626630,0.266194,-0.000850,0.027211,0.885608
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,1,2,0.495812,0.628446,0.499923,0.624194,0.312254,-0.000618,0.023507,0.889935
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,1,3,0.483610,0.641646,0.574401,0.637160,0.289612,0.011884,0.012101,0.890911
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,1,4,0.554008,0.664435,0.462147,0.656520,0.285009,0.016013,0.006636,0.885279
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,1,5,0.513312,0.691307,0.476447,0.634477,0.305306,-0.001338,0.017972,0.888535
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,2,0,0.515874,0.675263,0.474301,0.649370,0.265686,0.012105,0.033775,0.888330
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,2,1,0.534921,0.655283,0.512018,0.662478,0.308224,-0.003245,0.016612,0.886806
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,2,2,0.522204,0.657236,0.484731,0.631734,0.232421,0.012186,0.034065,0.887824
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,2,3,0.512683,0.657962,0.514131,0.627833,0.302164,-0.012709,0.040315,0.888585
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,2,4,0.541023,0.622042,0.483979,0.649406,0.281186,-0.008303,0.015167,0.886318
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,2,5,0.552957,0.625774,0.455361,0.665382,0.296285,-0.004987,0.044640,0.885363
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,3,0,0.564823,0.629450,0.474962,0.613192,0.224808,-0.003029,0.022238,0.884414
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,3,1,0.515271,0.621981,0.484381,0.632937,0.297052,0.009902,0.030419,0.888378
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,3,2,0.532455,0.703827,0.508541,0.615324,0.318220,-0.002621,0.011582,0.887004
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,3,3,0.544549,0.667701,0.530693,0.644271,0.250033,-0.003285,0.011838,0.886036
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,3,4,0.547187,0.660434,0.491317,0.646041,0.300588,-0.008630,0.001000,0.885825
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,3,5,0.537211,0.669127,0.437359,0.640433,0.295493,0.004346,0.013788,0.886623
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,4,0,0.504973,0.671044,0.482820,0.626821,0.232088,-0.009473,0.028473,0.889202
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,4,1,0.511836,0.669790,0.496468,0.605334,0.325319,-0.012832,0.016575,0.888653
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,4,2,0.501395,0.649447,0.469833,0.661739,0.259725,-0.004274,0.012416,0.889488
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,4,3,0.577944,0.645718,0.496185,0.616926,0.298679,-0.012937,0.005067,0.883364
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,4,4,0.450446,0.692625,0.477618,0.657400,0.264159,-0.005259,0.016845,0.893564
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,4,5,0.564369,0.651855,0.486158,0.635946,0.303213,-0.024480,0.012172,0.884451
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,5,0,0.526157,0.681833,0.476125,0.656041,0.306736,-0.004214,0.003840,0.887507
valve_turning_with_backlash,backlash_hysteresis,nominal_contact,5,1,0.516246,0.622912,0.531199,0.636916,0.253378,-0.008791,0.020866,0.888300
